dance.id,hive,day,year,segment,dance.found,segment start time,dancer.id,cluster.id,runs.measured,points,minX,maxX,meanX,sdX,minY,maxY,meanY,sdY,min_duration.sec,max_duration.sec,duration,sd_duration.sec,minI,maxI,meanI,sdI,minLen,maxLen,meanLen,sdLen,minD2S,maxD2S,meanD2S,sdD2S,minD2R,maxD2R,meanD2R,sdD2R,minD2P,maxD2P,meanD2P,sdD2P,minV,maxV,meanV,sdV,min_angle,max_angle,mean_angle,sd_angle,minDelta,maxDelta,meanDelta,sdDelta,skew,min_angle_corr,max_angle_corr,mean_angle_corr,segment start time,azimuth,heading.degrees,heading,flag,,,,,,,,,
533,HONEYRUN,5,2015,HONEYRUN_050515_12_19_for1min.avi,yes,12:19,1,1,4,8,848.833,892.833,871.792,15.417,456.5,485.167,470.458,10.445,1.168,2.269,1.935,0.516,54,196,77.875,47.963,23.949,35.49,28.962,4.844,0,35.49,14.481,15.802,NA,NA,NA,NA,23.949,35.49,28.962,4.844,10.875,24.89,16.103,6.173,28.009,53.393,40.3,11.178,NA,NA,NA,NA,-2,-23.791,1.59299999999999,-11.5,12:19,141.8,130.3,2.27416401534861,1,,,,,,,,,
534,HONEYRUN,5,2015,HONEYRUN_050515_12_24_for1min.avi,yes,12:24,1,1,4,8,1002.167,1084.167,1040.5,25.955,199.167,229.167,214.333,10.497,1.268,1.735,1.485,0.199,44,81,63.125,12.495,26.541,35.883,31.745,4.154,0,35.883,15.872,17.185,NA,NA,NA,NA,26.541,35.883,31.745,4.154,17.524,25.605,21.578,3.343,-38.66,-15.255,-28.59,10.543,NA,NA,NA,NA,-2,-92.66,-69.255,-82.59,12:24,144,61.41,1.07180669364972,1,,,,,,,,,
535,HONEYRUN,5,2015,HONEYRUN_050515_12_29_for1min.avi,yes,12:29,1,1,4,8,540.5,684.5,602.917,50.887,575.5,623.5,603.917,17.285,1.568,1.869,1.668,0.136,61,104,74.875,13.559,28.008,67.386,44.438,16.967,0,67.386,22.219,26.222,NA,NA,NA,NA,28.008,67.386,44.438,16.967,17.131,42.074,26.753,10.717,-177.732,160.514,-77.635,159.49,NA,NA,NA,NA,-2,125.868,104.114,-134.035,12:29,146.4,12.365,0.215809962009098,1,,,,,,,,,
536,HONEYRUN,5,2015,HONEYRUN_050515_12_29_for1min.avi,yes,12:29,2,2,4,8,1152.5,1203.833,1178.333,19.682,539.5,581.5,552.75,14.004,1.235,1.401,1.318,0.069,55,81,64.375,8.766,29.288,37.268,34.412,3.632,0,37.268,17.206,18.547,NA,NA,NA,NA,29.288,37.268,34.412,3.632,23.723,27.923,26.066,1.741,-35.538,11.821,-8.126,23.161,NA,NA,NA,NA,-2,-91.938,-44.579,-64.526,12:29,146.4,81.874,1.42897087177784,1,,,,,,,,,
537,HONEYRUN,5,2015,HONEYRUN_050515_12_34_for1min.avi,yes,12:34,1,1,4,8,837.833,889.167,859.5,17.699,482.833,502.833,492.333,6.962,1.635,2.469,2.077,0.351,42,104,66.375,19.617,23.674,39.872,31.535,6.906,0,39.872,15.767,17.452,NA,NA,NA,NA,23.674,39.872,31.535,6.906,11.698,18.106,15.28,2.822,-170.272,-155.462,-161.581,6.265,NA,NA,NA,NA,-2,130.928,145.738,139.619,12:34,148.8,288.419,5.03386117530953,1,,,,,,,,,
538,HONEYRUN,5,2015,HONEYRUN_050515_12_39_for1min.avi,yes,12:34,1,1,4,8,644,680,659.667,11.127,349.333,457.333,395,32.829,1.802,2.469,2.06,0.294,65,111,78.375,16.106,29.12,57.766,44.718,11.791,0,57.766,22.359,25.118,NA,NA,NA,NA,29.12,57.766,44.718,11.791,16.162,23.98,21.489,3.609,-74.055,-52.125,-67.223,10.147,NA,NA,NA,NA,-2,-135.355,-113.425,-128.523,12:34,151.3,22.777,0.397533643726748,1,,,,,,,,,
539,HONEYRUN,5,2015,HONEYRUN_050515_12_39_for1min.avi,yes,12:34,2,2,4,8,1062.5,1137.833,1096.25,30.085,214.167,316.833,258.917,33.571,1.869,2.169,2.019,0.129,46,91,70,15.684,48.3,65.513,57.144,9.359,0,65.513,28.572,31.153,NA,NA,NA,NA,48.3,65.513,57.144,9.359,24.535,31.668,28.202,3.208,-35.811,-12.339,-20.965,10.409,NA,NA,NA,NA,-2,-97.111,-73.639,-82.265,12:34,151.3,69.035,1.20488804911429,1,,,,,,,,,
540,HONEYRUN,5,2015,.00014.MTS_at5+0min_for1min.avi,yes,11:38,1,1,4,8,808.896,895.124,855.09,28.736,470.83,514.628,495.637,15.441,2.035,2.369,2.202,0.139,45,73,54.75,8.697,43.282,47.806,46.073,2.005,0,47.806,23.037,24.662,NA,NA,NA,NA,43.282,47.806,46.073,2.005,19.922,22.605,20.967,1.287,-22.751,-13.241,-17.821,3.941,NA,NA,NA,NA,-2,-58.751,-49.241,-53.821,11:38,126,72.179,1.25976120079699,1,,,,,,,,,
541,HONEYRUN,5,2015,.00014.MTS_at10+0min_for1min.avi,no,11:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,90,90,90,11:43,,90,2,0,,,,,,,,,
542,HONEYRUN,5,2015,.00014.MTS_at15+0min_for1min.avi,yes,11:48,1,1,4,8,1011.463,1073.054,1048.246,21.46,375.021,450.299,420.873,26.123,0.934,1.568,1.343,0.3,28,61,43.375,10.487,28.183,50.326,38.302,9.948,0,50.326,19.151,21.484,NA,NA,NA,NA,28.183,50.326,38.302,9.948,20.69,38.674,29.118,7.487,-29.055,-22.38,-25.996,2.963,NA,NA,NA,NA,-2,-68.455,-61.78,-65.396,11:48,129.4,64.004,1.11708053444645,1,,,,,,,,,
543,HONEYRUN,5,2015,.00015.MTS_at3+85min_for1min.avi,yes,11:54,1,1,4,8,1308.469,1385.115,1346.621,29.057,280.582,302.481,294.611,8.741,1.768,2.636,2.327,0.389,29,45,38.5,5.976,42.956,58.997,49.335,6.883,0,58.997,24.668,26.753,NA,NA,NA,NA,42.956,58.997,49.335,6.883,16.296,26.315,21.695,4.715,-28.072,-3.991,-16.463,10.849,NA,NA,NA,NA,-2,-69.672,-45.591,-58.063,11:54,131.6,73.537,1.28346277203907,1,,,,,,,,,
544,HONEYRUN,5,2015,.00015.MTS_at8+85min_for1min.avi,yes,11:59,1,1,4,8,1111.377,1140.12,1123.524,11.226,275.107,379.127,324.038,34.716,2.469,3.103,2.836,0.268,27,51,38.75,8.413,47.195,57.485,52.02,4.245,0,57.485,26.01,27.944,NA,NA,NA,NA,47.195,57.485,52.02,4.245,16.468,19.578,18.4,1.37,-90,-73.142,-82.359,6.976,NA,NA,NA,NA,-2,-133.5,-116.642,-125.859,11:59,133.5,7.64100000000002,0.133360608144887,1,,,,,,,,,
545,HONEYRUN,5,2015,.00015.MTS_at13+85min_for1min.avi,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,90,90,90,,,90,2,0,,,,,,,,,
546,HONEYRUN,5,2015,.00016.MTS_at3+86min_for1min.avi,yes,12:04,1,1,4,8,647.391,747.305,690.505,33.326,380.496,477.673,430.282,31.881,1.502,1.835,1.727,0.153,58,72,64.625,5.449,33.33,52.814,39.877,9.066,0,52.814,19.938,22.126,NA,NA,NA,NA,33.33,52.814,39.877,9.066,18.45,29.312,23.23,5.432,-165.964,-148.782,-160.383,8.105,NA,NA,NA,NA,-2,148.636,165.818,154.217,12:04,135.4,289.617,5.05477021974842,1,,,,,,,,,
