dance.id,hive,day,year,segment,dance.found,segment start time,dancer.id,cluster.id,runs.measured,points,minX,maxX,meanX,sdX,minY,maxY,meanY,sdY,min_duration.sec,max_duration.sec,duration,sd_duration.sec,minI,maxI,meanI,sdI,minLen,maxLen,meanLen,sdLen,minD2S,maxD2S,meanD2S,sdD2S,minD2R,maxD2R,meanD2R,sdD2R,minD2P,maxD2P,meanD2P,sdD2P,minV,maxV,meanV,sdV,min_angle,max_angle,mean_angle,sd_angle,minDelta,maxDelta,meanDelta,sdDelta,skew,min_angle_corr,max_angle_corr,mean_angle_corr,segment start time,azimuth,heading.degrees,heading,flag,,,,,,,,,
56,FSR,6,2015,FSR_050615_11_06_for_1min.avi,yes,11:06,3,3,4,8,126.833,236.833,184.333,38.564,250.167,348.167,299.083,32.043,4.371,4.605,4.488,0.117,59,138,94.75,27.049,63.281,74.551,68.648,4.677,0,74.551,34.324,36.822,NA,NA,NA,NA,63.281,74.551,68.648,4.677,13.843,16.926,15.313,1.27,-141.9,-131.583,-135.083,4.637,NA,NA,NA,NA,1,191.9,202.217,198.717,11:06,116.2,314.917,5.49633852050298,1,,,,,,,,,
57,FSR,6,2015,FSR_050615_11_11_for_1min.avi,yes,11:11,1,1,4,8,1249.167,1297.833,1270.083,20.554,362.167,386.167,375.083,8.226,2.87,3.47,3.153,0.311,52,80,64.25,9.953,22.161,50.288,36.775,11.93,0,50.288,18.387,21.152,NA,NA,NA,NA,22.161,50.288,36.775,11.93,7.634,14.922,11.521,2.99,-14.589,6.911,-5.39,9.165,NA,NA,NA,NA,1,-42.089,-20.589,-32.89,11:11,117.5,84.61,1.4767230801124,1,,,,,,,,,
58,FSR,6,2015,FSR_050615_11_16_for_1min.avi,yes,11:16,1,1,4,8,545,563,554.25,7.066,614,668,643.25,21.413,1.969,2.469,2.236,0.226,69,96,83.5,9.769,31.257,41.304,37.61,4.692,0,41.304,18.805,20.337,NA,NA,NA,NA,31.257,41.304,37.61,4.692,12.659,20.981,17.054,3.408,82.648,102.68,96.202,9.421,NA,NA,NA,NA,1,53.748,73.78,67.302,11:16,118.9,186.202,3.24983797379848,1,,,,,,,,,
59,FSR,6,2015,FSR_050615_11_16_for_1min.avi,yes,11:16,2,2,4,8,1038,1068,1053.375,10.623,525,547,535.688,7.824,0.701,1.301,0.909,0.267,37,74,63.625,12.247,10.404,26.077,16.297,7.37,0,26.077,8.148,9.958,NA,NA,NA,NA,10.404,26.077,16.297,7.37,12.967,22.338,17.548,4.375,33.69,63.435,52.359,12.959,NA,NA,NA,NA,1,4.78999999999999,34.535,23.459,11:16,118.9,142.359,2.48463326984661,1,,,,,,,,,
60,FSR,6,2015,FSR_050615_11_21_for_1min.avi,yes,11:21,1,1,4,8,442.5,518.5,495.75,29.349,404.5,548.167,451.917,47.116,1.468,2.569,1.985,0.468,85,107,97.875,7.279,25.386,61.119,39.726,15.279,0,61.119,19.863,23.472,NA,NA,NA,NA,25.386,61.119,39.726,15.279,16.046,23.789,19.647,3.604,71.565,103.885,85.445,14.566,NA,NA,NA,NA,1,41.165,73.485,55.045,11:21,120.4,175.445,3.06209290616145,1,,,,,,,,,
61,FSR,6,2015,FSR_050615_11_21_for_1min.avi,yes,11:21,2,2,4,8,874.5,904.5,890.25,11.574,210.833,340.833,278.75,46.538,1.635,2.035,1.802,0.177,54,98,74,14.132,36.08,41.596,38.01,2.464,0,41.596,19.005,20.381,NA,NA,NA,NA,36.08,41.596,38.01,2.464,20.437,22.519,21.154,0.977,58.325,83.884,74.919,11.992,NA,NA,NA,NA,1,27.925,53.484,44.519,11:21,120.4,164.919,2.87837954909653,1,,,,,,,,,
62,FSR,6,2015,FSR_050615_11_26_for_1min.avi,yes,11:26,1,1,5,10,470,807.833,560.867,126.889,460,579,523.2,39.456,0.934,3.604,2.042,0.978,60,113,88.7,17.764,22.204,122.972,54.139,40.506,0,122.972,27.069,39.286,NA,NA,NA,NA,22.204,122.972,54.139,40.506,12.797,36.329,25.824,9.936,45,115.821,88.334,27.237,NA,NA,NA,NA,1,13.2,84.021,56.534,11:26,121.8,178.334,3.11251546825157,1,,,,,,,,,
63,FSR,6,2015,FSR_050615_11_26_for_1min.avi,yes,11:26,2,2,4,8,1193,1230.5,1214.5,15.048,448.5,468.167,458.771,7.311,1.935,2.336,2.094,0.171,55,81,66.25,9.588,18.608,37.054,27.548,8.867,0,37.054,13.774,15.828,NA,NA,NA,NA,18.608,37.054,27.548,8.867,8.995,17.044,13.122,3.931,3.094,25.178,12.12,9.85,NA,NA,NA,NA,1,-28.706,-6.622,-19.68,11:26,121.8,102.12,1.78233023213661,1,,,,,,,,,
64,FSR,6,2015,FSR_050615_11_26_for_1min.avi,yes,11:26,3,3,4,8,654,703.5,681.25,17.53,473.5,570,528.25,34.262,1.535,1.835,1.727,0.135,35,86,61.375,16.405,38.266,54.884,45.239,7.015,0,54.884,22.62,24.614,NA,NA,NA,NA,38.266,54.884,45.239,7.015,22.054,35.758,26.528,6.268,73.051,112.671,93.119,16.411,NA,NA,NA,NA,1,41.251,80.871,61.319,11:26,121.8,183.119,3.1960294729595,1,,,,,,,,,
65,FSR,6,2015,FSR_050615_11_26_for_1min.avi,yes,11:26,4,4,3,6,792.5,854.5,819.5,22.88,523.833,547.833,535.389,10.325,1.034,1.468,1.201,0.234,47,88,67.5,14.46,31.672,56.667,42.128,12.988,0,56.667,21.064,24.493,NA,NA,NA,NA,31.672,56.667,42.128,12.988,28.764,38.598,34.715,5.233,11.113,40.732,25.634,14.818,NA,NA,NA,NA,1,-20.687,8.932,-6.166,11:26,121.8,115.634,2.01819402725112,1,,,,,,,,,
66,FSR,6,2015,FSR_050615_11_26_for_1min.avi,yes,11:26,5,5,4,8,905.167,944.5,923.833,14.191,181.833,211.167,197.667,10.033,0.767,1.368,1.018,0.274,64,102,79,12.49,17.499,31.227,24.743,5.629,0,31.227,12.372,13.73,NA,NA,NA,NA,17.499,31.227,24.743,5.629,18.11,30.537,24.952,5.605,16.113,47.121,26.196,14.337,NA,NA,NA,NA,1,-15.687,15.321,-5.604,11:26,121.8,116.196,2.02800277764733,1,,,,,,,,,
67,FSR,6,2015,FSR_050615_11_31_for_1min.avi,yes,11:31,1,1,4,8,712.833,768.167,737.833,21.274,532.5,644.5,594.167,37.401,0,0,0,0,52,100,77.75,15.49,44.746,63.805,52.863,7.961,0,63.805,26.431,28.733,NA,NA,NA,NA,44.746,63.805,52.863,7.961,NA,NA,NA,NA,79.16,98.858,90.153,9.012,NA,NA,NA,NA,1,45.76,65.458,56.753,11:31,123.4,180.153,3.14426300734534,1,,,,,,,,,
68,FSR,6,2015,FSR_050615_11_31_for_1min.avi,yes,11:31,2,2,4,8,592.5,624.5,610,11.368,515.5,559.5,539,18.546,0,0,0,0,50,104,82.75,18.46,31.383,40.552,35.439,4.472,0,40.552,17.719,19.168,NA,NA,NA,NA,31.383,40.552,35.439,4.472,NA,NA,NA,NA,62.592,102.265,83.633,16.576,NA,NA,NA,NA,1,29.192,68.865,50.233,11:31,123.4,173.633,3.03046754011531,1,,,,,,,,,
69,FSR,6,2015,FSR_050615_11_31_for_1min.avi,yes,11:31,3,3,4,8,940.5,1020.5,967.917,31.678,284.5,479.833,384,81.156,0,0,0,0,44,89,66,14.716,40.732,53.769,45.864,5.569,0,53.769,22.932,24.785,NA,NA,NA,NA,40.732,53.769,45.864,5.569,NA,NA,NA,NA,68.895,109.558,88.773,16.973,NA,NA,NA,NA,1,35.495,76.158,55.373,11:31,123.4,178.773,3.12017746366782,1,,,,,,,,,
70,FSR,6,2015,FSR_050615_11_31_for_1min.avi,yes,11:31,4,4,4,8,800.833,842.833,826.75,13.954,374.167,409.5,395.083,11.952,0,0,0,0,54,109,82.75,19.912,27.333,30.007,28.372,1.159,0,30.007,14.186,15.185,NA,NA,NA,NA,27.333,30.007,28.372,1.159,NA,NA,NA,NA,1.273,77.32,35.38,34.126,NA,NA,NA,NA,1,-32.127,43.92,1.97999999999999,11:31,123.4,125.38,2.18829381615049,1,,,,,,,,,
71,FSR,6,2015,FSR_050615_11_31_for_1min.avi,yes,11:31,5,5,4,8,363.5,418.833,386.833,17.476,453.833,489.833,472.083,12.256,0,0,0,0,67,134,95.75,23.614,22.559,42.048,30.257,8.445,0,42.048,15.129,17.092,NA,NA,NA,NA,22.559,42.048,30.257,8.445,NA,NA,NA,NA,18.97,65.136,42.247,23.454,NA,NA,NA,NA,1,-14.43,31.736,8.84699999999999,11:31,123.4,132.247,2.30814557588494,1,,,,,,,,,
72,FSR,6,2015,FSR_050615_11_36_for_1min.avi,no,11:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-35,-35,-35,11:36,125,90,2,0,,,,,,,,,
73,FSR,6,2015,FSR_050615_11_41_for_1min.avi,yes,11:41,1,1,4,8,798,825,812.625,9.257,547,619,580.375,25.315,1.602,2.302,2.002,0.341,53,100,83.875,17.415,35.693,53.6,41.391,8.231,0,53.6,20.695,22.771,NA,NA,NA,NA,35.693,53.6,41.391,8.231,17.024,23.281,20.776,2.751,101.31,111.251,105.897,4.257,NA,NA,NA,NA,1,64.71,74.651,69.297,11:41,126.6,195.897,3.41904764477933,1,,,,,,,,,
74,FSR,6,2015,FSR_050615_11_41_for_1min.avi,yes,11:41,2,2,4,8,718.167,821.5,776.75,37.713,259.833,327.833,293.917,26.032,1.502,2.336,1.994,0.356,75,120,88.125,17.357,45.5,62.025,50.533,7.711,0,62.025,25.267,27.479,NA,NA,NA,NA,45.5,62.025,50.533,7.711,22.042,30.303,25.662,3.611,52.481,79.019,65.947,10.916,NA,NA,NA,NA,1,15.881,42.419,29.347,11:41,126.6,155.947,2.7217886086076,1,,,,,,,,,
75,FSR,6,2015,FSR_050615_11_41_for_1min.avi,yes,11:41,3,3,4,8,895,1068,983.375,73.944,250,504,380.75,113.583,1.301,1.802,1.593,0.225,55,98,77.75,19.167,23.601,33.136,28.046,4.11,0,33.136,14.023,15.231,NA,NA,NA,NA,23.601,33.136,28.046,4.11,16.247,19.098,17.633,1.246,36.384,96.582,74.98,26.484,NA,NA,NA,NA,1,-0.215999999999994,59.982,38.38,11:41,126.6,164.98,2.87944419994025,1,,,,,,,,,
76,FSR,6,2015,FSR_050615_11_41_for_1min.avi,yes,11:41,4,4,4,8,272,329,295.125,19.838,558,629,587.75,27.369,1.902,2.536,2.294,0.273,73,131,100.625,20.819,27,61.351,49.247,15.298,0,61.351,24.623,28.164,NA,NA,NA,NA,27,61.351,49.247,15.298,14.196,24.193,21.062,4.674,67.068,102.171,82.553,16.474,NA,NA,NA,NA,1,30.468,65.571,45.953,11:41,126.6,172.553,3.01161798419378,1,,,,,,,,,
77,FSR,6,2015,FSR_050615_11_46_for_1min.avi,yes,11:46,1,1,4,8,669,715,689.625,17.113,299,392,345.875,34.498,1.802,2.269,1.969,0.207,66,129,91.75,20.659,36.222,68.411,52.875,13.5,0,68.411,26.438,29.613,NA,NA,NA,NA,36.222,68.411,52.875,13.5,19.385,35.349,26.879,6.616,74.745,85.986,79.809,5.867,NA,NA,NA,NA,1,36.445,47.686,41.509,11:46,128.3,169.809,2.96372614951905,1,,,,,,,,,
78,FSR,6,2015,FSR_050615_11_46_for_1min.avi,yes,11:46,2,2,4,8,561,599,580.125,11.655,602,685,644.875,27.992,2.169,2.803,2.553,0.286,68,103,83.75,13.003,41.593,57.079,48.644,6.95,0,57.079,24.322,26.397,NA,NA,NA,NA,41.593,57.079,48.644,6.95,15.202,20.543,19.157,2.638,62.819,99.039,87.895,16.901,NA,NA,NA,NA,1,24.519,60.739,49.595,11:46,128.3,177.895,3.10485347283531,1,,,,,,,,,
79,FSR,6,2015,FSR_050615_11_46_for_1min.avi,yes,11:46,3,3,4,8,780,819,796,15.288,513,583,544.75,22.089,1.702,2.269,2.035,0.282,67,106,81.5,15.919,21.024,53.085,34.623,13.504,0,53.085,17.311,20.51,NA,NA,NA,NA,21.024,53.085,34.623,13.504,12.355,23.396,16.67,4.725,91.909,98.366,94.06,2.922,NA,NA,NA,NA,1,53.609,60.066,55.76,11:46,128.3,184.06,3.21245302122076,1,,,,,,,,,
80,FSR,6,2015,FSR_050615_11_51_for_1min.avi,yes,11:51,1,1,4,8,1208.167,1298.167,1244.667,31.382,345.167,457.167,382.917,44.616,1.401,2.402,1.927,0.41,58,90,70.625,11.25,24,41.231,31.382,8.197,0,41.231,15.691,17.612,NA,NA,NA,NA,24,41.231,31.382,8.197,12.191,18.085,16.373,2.82,0,18.435,12.554,8.589,NA,NA,NA,NA,1,-40.1,-21.665,-27.546,11:51,130.1,102.554,1.78990496109026,1,,,,,,,,,
81,FSR,6,2015,FSR_050615_11_56_for_1min.avi,yes,11:56,1,1,4,8,1250.167,1298.833,1273.417,19.597,503.833,528.5,515.833,8.987,1.835,2.436,2.227,0.276,55,92,75.375,11.575,27.333,41.382,35.655,5.957,0,41.382,17.827,19.453,NA,NA,NA,NA,27.333,41.382,35.655,5.957,11.378,19.741,16.24,3.504,0,13.299,7.207,6.82,NA,NA,NA,NA,1,-41.9,-28.601,-34.693,11:56,131.9,97.207,1.69658220598613,1,,,,,,,,,
82,FSR,6,2015,FSR_050615_12_01_for_1min.avi,yes,12:01,1,1,4,8,789.833,870.5,833.5,24.614,550.5,578.5,564.583,7.916,0.901,1.468,1.109,0.26,37,100,63.125,22.485,16.234,48.781,36.108,13.978,0,48.781,18.054,21.36,NA,NA,NA,NA,16.234,48.781,36.108,13.978,17.377,42.387,32.334,10.672,-3.918,22.834,13.579,11.974,NA,NA,NA,NA,1,-47.718,-20.966,-30.221,12:01,133.8,103.579,1.80779458592321,1,,,,,,,,,
83,FSR,6,2015,FSR_050615_12_01_for_1min.avi,yes,12:01,2,2,4,8,1098.167,1208.167,1149.417,42.337,336.167,378.833,356,14.902,0.701,1.768,1.076,0.473,47,102,72.875,18.788,14.907,54.39,27.985,18.097,0,54.39,13.992,19.082,NA,NA,NA,NA,14.907,54.39,27.985,18.097,19.704,30.756,24.594,5.069,-11.31,100.305,32.744,48.768,NA,NA,NA,NA,1,-55.11,56.505,-11.056,12:01,133.8,122.744,2.14228693706792,1,,,,,,,,,
84,FSR,6,2015,FSR_050615_12_06_for_1min.avi,yes,12:06,1,1,4,8,787,888,830.125,33.19,209,319,253.375,33.127,1.802,3.27,2.419,0.629,34,84,62.375,16.062,36.892,82.006,48.399,22.407,0,82.006,24.199,29.74,NA,NA,NA,NA,36.892,82.006,48.399,22.407,14.941,25.079,19.565,4.405,52.431,85.365,64.942,14.537,NA,NA,NA,NA,1,6.63099999999999,39.565,19.142,12:06,135.8,154.942,2.70424804962505,1,,,,,,,,,
85,FSR,6,2015,FSR_050615_12_06_for_1min.avi,yes,12:06,2,2,4,8,630,732,677.25,32.35,515,552,528.25,11.877,0.934,1.301,1.068,0.166,56,87,73,10.043,28.46,51.43,39.885,9.427,0,51.43,19.943,22.195,NA,NA,NA,NA,28.46,51.43,39.885,9.427,29.412,43.898,37.255,6.108,10.437,45,25.109,14.805,NA,NA,NA,NA,1,-35.363,-0.800000000000011,-20.691,12:06,135.8,115.109,2.00903104867815,1,,,,,,,,,
86,FSR,6,2015,FSR_050615_12_06_for_1min.avi,yes,12:06,3,3,4,8,1049,1100,1072.625,20.424,427,485,458.25,18.957,1.602,2.302,2.11,0.34,47,69,61.875,6.707,13.038,39.459,29.195,12.695,0,39.459,14.598,17.681,NA,NA,NA,NA,13.038,39.459,29.195,12.695,8.141,17.391,13.426,4.652,85.601,98.746,93.694,5.671,NA,NA,NA,NA,1,39.801,52.946,47.894,12:06,135.8,183.694,3.20606511615846,1,,,,,,,,,
87,FSR,6,2015,FSR_050615_12_11_for_1min.avi,yes,12:11,1,1,5,10,244.167,280.167,260.467,14.152,418.5,525.5,472.167,32.554,2.135,2.803,2.376,0.264,65,100,88,10.52,32.028,45.338,38.292,6.088,0,45.338,19.146,20.586,NA,NA,NA,NA,32.028,45.338,38.292,6.088,13.911,17.725,16.095,1.61,-89.157,76.608,-51.178,71.647,NA,NA,NA,NA,1,-136.957,28.808,-98.978,12:11,137.8,38.822,0.677571722209239,1,,,,,,,,,
88,FSR,6,2015,FSR_050615_12_11_for_1min.avi,yes,12:11,2,2,4,8,210.833,264.167,233.833,19.12,403.167,463.167,437.5,19.342,1.602,2.369,2.069,0.35,83,120,102.75,10.794,22.161,38.465,31.139,7.255,0,38.465,15.569,17.309,NA,NA,NA,NA,22.161,38.465,31.139,7.255,12.434,19.213,15.096,2.925,46.219,115.677,81.256,32.451,NA,NA,NA,NA,1,-1.58100000000002,67.877,33.456,12:11,137.8,171.256,2.98898106379541,1,,,,,,,,,
89,FSR,7,2015,FSR_050715_15_19_for_1min.avi,yes,15:19,1,1,4,8,1006.5,1131.167,1053.833,40.368,559.167,605.167,576.25,14.791,1.969,2.169,2.102,0.094,68,126,99.5,20.431,40.497,62.67,51.242,9.93,0,62.67,25.621,28.151,NA,NA,NA,NA,40.497,62.67,51.242,9.93,20.571,28.896,24.269,3.794,-166.569,179.39,-77.4,171.216,NA,NA,NA,NA,0,49.931,35.89,-220.9,15:19,233.5,12.6,0.219911485751286,1,,,,,,,,,
90,FSR,7,2015,FSR_050715_15_24_for_1min.avi,yes,15:24,1,1,4,8,906.5,978.5,947.583,23.883,451.167,489.833,467.167,11.629,1.602,2.569,1.969,0.428,37,143,106,40.708,32.551,48.662,37.166,7.691,0,48.662,18.583,20.494,NA,NA,NA,NA,32.551,48.662,37.166,7.691,17.337,20.804,18.961,1.423,145.008,170.538,160.813,11.414,NA,NA,NA,NA,0,-0.191999999999979,25.338,15.613,15:24,235.2,250.813,4.37751265680454,1,,,,,,,,,
91,FSR,7,2015,FSR_050715_15_29_for_1min.avi,no,15:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-147,-147,-147,15:29,236.8,90,2,0,,,,,,,,,
92,FSR,7,2015,FSR_050715_15_34_for_1min.avi,no,15:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-148,-148,-148,15:34,238.3,90,2,0,,,,,,,,,
93,FSR,7,2015,FSR_050715_15_39_for_1min.avi,no,15:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-150,-150,-150,15:39,239.8,90,2,0,,,,,,,,,
94,FSR,7,2015,FSR_050715_15_44_for_1min.avi,no,15:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-151,-151,-151,15:44,241.2,90,2,0,,,,,,,,,
95,FSR,7,2015,FSR_050715_15_49_for_1min.avi,no ,15:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-153,-153,-153,15:49,242.6,90,2,0,,,,,,,,,
96,FSR,7,2015,FSR_050715_15_54_for_1min.avi,no,15:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-154,-154,-154,15:54,244,90,2,0,,,,,,,,,
97,FSR,7,2015,FSR_050715_15_59_for_1min.avi,yes,15:59,1,1,4,8,557,1031.833,894.792,197.75,499.167,657,558,62.693,1.668,2.369,1.919,0.311,70,144,102.25,24.159,32.007,43.538,38.159,4.898,0,43.538,19.08,20.648,NA,NA,NA,NA,32.007,43.538,38.159,4.898,17.129,22.682,20.089,2.752,-175.711,154.612,67.312,162.078,NA,NA,NA,NA,0,28.989,-0.688000000000017,-87.988,15:59,245.3,157.312,2.74561235289732,1,,,,,,,,,
98,FSR,7,2015,FSR_050715_16_04_for_1min.avi,no,16:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-157,-157,-157,16:04,246.6,90,2,0,,,,,,,,,
99,FSR,7,2015,FSR_050715_16_09_for_1min.avi,no,16:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-158,-158,-158,16:09,247.8,90,2,0,,,,,,,,,
100,FSR,7,2015,FSR_050715_16_14_for_1min.avi,no,16:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-159,-159,-159,16:14,249,90,2,0,,,,,,,,,
101,FSR,7,2015,FSR_050715_16_19_for_1min.avi,no,16:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-160,-160,-160,16:19,250.2,90,2,0,,,,,,,,,
102,FSR,7,2015,FSR_050715_16_24_for_1min.avi,no,16:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-161,-161,-161,16:24,251.3,90,2,0,,,,,,,,,
103,FSR,7,2015,FSR_050715_16_29_for_1min.avi,no,16:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-162,-162,-162,16:29,252.4,90,2,0,,,,,,,,,
104,FSR,7,2015,FSR_050715_16_34_for_1min.avi,no,16:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-164,-164,-164,16:34,253.5,90,2,0,,,,,,,,,
105,FSR,8,2015,FSR_050815_10_35_for_1min.avi,yes,10:35,1,1,4,8,728.058,742.446,736.151,5.04,600,658.993,631.295,21.614,1.101,2.169,1.718,0.447,91,170,118.375,24.483,30.044,49.111,37.082,9.035,0,49.111,18.541,20.685,NA,NA,NA,NA,30.044,49.111,37.082,9.035,17.086,27.285,22.274,5.5,73.301,90,83.505,7.154,NA,NA,NA,NA,0,55.201,71.9,65.405,10:35,108.1,173.505,3.02823351867276,1,,,,,,,,,
106,FSR,8,2015,FSR_050815_10_40_for_1min.avi,yes,10:40,1,1,4,8,864.748,935.252,900.36,25.782,667.626,761.151,709.173,32.734,1.702,2.402,2.027,0.331,78,133,99.625,17.639,38.231,52.69,43.932,6.848,0,52.69,21.966,23.907,NA,NA,NA,NA,38.231,52.69,43.932,6.848,16.126,29.243,22.45,6.668,104.47,124.992,115.147,9.622,NA,NA,NA,NA,0,85.27,105.792,95.947,10:40,109.2,205.147,3.58049060058881,1,,,,,,,,,
107,FSR,8,2015,FSR_050815_10_45_for_1min.avi,yes,10:45,1,1,4,8,1215.827,1247.482,1229.676,12.086,352.518,424.46,385.072,23.742,1.435,1.468,1.443,0.017,60,95,80.625,12.894,35.274,47.132,40.866,5.071,0,47.132,20.433,22.095,NA,NA,NA,NA,35.274,47.132,40.866,5.071,24.585,32.85,28.33,3.632,101.768,125.311,110.305,11.011,NA,NA,NA,NA,0,81.368,104.911,89.905,10:45,110.4,200.305,3.49598175820724,1,,,,,,,,,
108,FSR,8,2015,FSR_050815_10_50_for_1min.avi,yes,10:50,1,1,4,8,1250.36,1303.597,1268.525,18.248,569.784,658.993,601.799,29.545,1.635,2.102,1.885,0.194,64,92,81.625,9.41,41.949,71.611,51.118,13.81,0,71.611,25.559,28.78,NA,NA,NA,NA,41.949,71.611,51.118,13.81,22.296,37.003,27.132,6.725,107.879,128.367,117.413,9.096,NA,NA,NA,NA,0,86.279,106.767,95.813,10:50,111.6,207.413,3.620039761439,1,,,,,,,,,
109,FSR,8,2015,FSR_050815_10_50_for_1min.avi,yes,10:50,2,2,4,8,1284.892,1336.691,1308.273,18.374,323.741,379.856,351.978,19.951,1.068,1.568,1.318,0.238,73,145,97.375,24.389,20.601,29.663,26.632,4.119,0,29.663,13.316,14.489,NA,NA,NA,NA,20.601,29.663,26.632,4.119,18.724,24.641,20.394,2.842,-42.879,12.095,-20.423,24.986,NA,NA,NA,NA,0,-64.479,-9.505,-42.023,10:50,111.6,69.577,1.21434773366009,1,,,,,,,,,
110,FSR,8,2015,FSR_050815_10_55_for_1min.avi,no,10:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,10:55,,90,2,0,,,,,,,,,
111,FSR,10,2015,FSR_051015_16_09_for_1min.avi,yes,16:09,1,1,4,8,913.669,1031.655,971.583,39.297,457.554,633.094,537.41,60.963,3.237,4.004,3.612,0.332,64,125,98.75,20.485,66.328,84.636,72.277,8.341,0,84.636,36.138,39.018,NA,NA,NA,NA,66.328,84.636,72.277,8.341,18.513,21.306,20.018,1.414,-66.644,-45,-57.998,10.22,NA,NA,NA,NA,-1,-225.344,-203.7,-216.698,16:09,248.7,32.002,0.558540267223225,1,,,,,,,,,
112,FSR,10,2015,FSR_051015_16_14_for_1min.avi,no,16:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,16:14,,90,2,0,,,,,,,,,
113,FSR,10,2015,FSR_051015_16_19_for_1min.avi,no,16:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,16:19,,90,2,0,,,,,,,,,
114,FSR,10,2015,FSR_051015_16_24_for_1min.avi,no,16:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,16:24,,90,2,0,,,,,,,,,
115,FSR,10,2015,FSR_051015_16_29_for_1min.avi,no,16:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,16:29,,90,2,0,,,,,,,,,
116,FSR,10,2015,FSR_051015_16_34_for_1min.avi,no,16:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,16:34,,90,2,0,,,,,,,,,
117,FSR,10,2015,FSR_051015_16_39_for_1min.avi,yes,16:39,1,1,4,8,490.647,663.309,579.317,58.557,336.691,451.799,387.41,40.956,2.736,3.27,3.086,0.24,63,112,91.25,16.14,67.15,105.831,78.865,18.088,0,105.831,39.432,43.786,NA,NA,NA,NA,67.15,105.831,78.865,18.088,21.97,33.039,25.518,5.135,-147.265,-133.898,-140.699,7.236,NA,NA,NA,NA,-1,47.335,60.702,53.901,16:39,255.4,309.301,5.39832082971098,1,,,,,,,,,
118,FSR,10,2015,FSR_051015_16_44_for_1min.avi,yes,16:44,1,1,4,8,805.755,884.892,849.281,29.894,434.532,503.597,468.345,23.467,2.87,3.403,3.07,0.231,55,112,76.875,19.621,60.243,67.073,62.376,3.171,0,67.073,31.188,33.406,NA,NA,NA,NA,60.243,67.073,62.376,3.171,18.061,23.374,20.429,2.196,-147.426,-139.844,-143.887,3.132,NA,NA,NA,NA,-1,46.074,53.656,49.613,16:44,256.5,306.113,5.3426797331574,1,,,,,,,,,
119,FSR,10,2015,FSR_051015_16_44_for_1min.avi,yes,16:44,2,2,4,8,456.115,515.108,487.05,21.521,480.576,536.691,503.058,19.862,1.668,2.269,1.944,0.276,78,116,95.5,13.191,27.3,42.342,36.259,6.588,0,42.342,18.129,19.855,NA,NA,NA,NA,27.3,42.342,36.259,6.588,16.364,20.128,18.598,1.607,-167.471,170.218,1.786,192.055,NA,NA,NA,NA,-1,26.029,3.71799999999999,-164.714,16:44,256.5,91.786,1.60196790723552,1,,,,,,,,,
120,FSR,10,2015,FSR_051015_16_49_for_1min.avi,no,16:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,90,90,90,16:49,,90,2,0,,,,,,,,,
