dance.id,hive,day,year,segment,dance.found,segment start time,dancer.id,cluster.id,runs.measured,points,minX,maxX,meanX,sdX,minY,maxY,meanY,sdY,min_duration.sec,max_duration.sec,duration,sd_duration.sec,minI,maxI,meanI,sdI,minLen,maxLen,meanLen,sdLen,minD2S,maxD2S,meanD2S,sdD2S,minD2R,maxD2R,meanD2R,sdD2R,minD2P,maxD2P,meanD2P,sdD2P,minV,maxV,meanV,sdV,min_angle,max_angle,mean_angle,sd_angle,minDelta,maxDelta,meanDelta,sdDelta,skew,min_angle_corr,max_angle_corr,mean_angle_corr,segment start time,azimuth,heading.degrees,heading,flag,,,,,,,,,
362,MOOREMAN,5,2015,00020.MTS_at10+5min_for1min.avi,yes,15:05,1,1,4,8,992.301,1042.943,1009.239,19.105,529.683,602.224,565.954,25.741,1.201,1.535,1.351,0.138,52,78,64.25,11.461,37.358,47.036,41.439,4.06,0,47.036,20.719,22.309,NA,NA,NA,NA,37.358,47.036,41.439,4.06,24.34,35.242,30.99,4.942,81.573,99.782,92.908,8.297,NA,NA,NA,NA,-1,-56.727,-38.518,-45.392,15:05,228.3,182.908,3.19234682823779,1,,,,,,,,,
363,MOOREMAN,5,2015,00020.MTS_at10+5min_for1min.avi,yes,15:05,2,2,4,8,815.74,884.175,848.76,26.342,414.713,476.305,436.612,22.359,1.435,2.202,1.743,0.352,61,106,75.75,14.37,23.308,55.58,36.09,13.865,0,55.58,18.045,21.32,NA,NA,NA,NA,23.308,55.58,36.09,13.865,16.245,25.238,20.352,4.626,-170.074,172.235,-74.262,164.81,NA,NA,NA,NA,-1,51.626,33.935,-212.562,15:05,228.3,15.738,0.274679917678868,1,,,,,,,,,
364,MOOREMAN,5,2015,00020.MTS_at10+5min_for1min.avi,yes,15:05,3,3,4,8,895.124,929.341,912.746,14.005,432.506,450.299,438.494,6.291,1.201,1.835,1.577,0.273,38,90,63.75,14.878,22.573,30.39,26.122,3.791,0,30.39,13.061,14.182,NA,NA,NA,NA,22.573,30.39,26.122,3.791,13.265,23.49,17.044,4.503,-172.235,176.634,1.1,196.594,NA,NA,NA,NA,-1,49.465,38.334,-137.2,15:05,228.3,91.1,1.58999494856683,1,,,,,,,,,
365,MOOREMAN,5,2015,00020.MTS_at15+0min_for1min.avi,no,15:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,15:10,230.2,230,4,0,,,,,,,,,
366,MOOREMAN,5,2015,00021.MTS_at3+68min_for1min.avi,yes,15:16,1,1,4,8,769.204,807.528,787.682,14.559,272.37,286.056,279.726,6.118,1.134,1.602,1.368,0.207,62,120,77,18.609,21.942,27.408,24.938,2.381,0,27.408,12.469,13.421,NA,NA,NA,NA,21.942,27.408,24.938,2.381,15.143,24.159,18.605,3.88,-173.991,177.138,85.795,173.302,NA,NA,NA,NA,-1,43.709,34.838,-56.505,15:16,232.3,175.795,3.06820155854343,1,,,,,,,,,
367,MOOREMAN,5,2015,00021.MTS_at8+68min_for1min.avi,no,15:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,15:21,233.9,234,4,0,,,,,,,,,
368,MOOREMAN,5,2015,00021.MTS_at13+68min_for1min.avi,yes,15:26,1,1,4,8,959.453,999.145,982.549,15.868,594.012,635.073,608.725,14.7,0.367,0.467,0.409,0.042,68,91,78.5,8.194,26.292,35.822,30.819,3.941,0,35.822,15.41,16.674,NA,NA,NA,NA,26.292,35.822,30.819,3.941,65.664,81.444,75.473,6.837,-173.418,164.055,72.195,164.016,NA,NA,NA,NA,-1,40.982,18.455,-73.405,15:26,235.6,162.195,2.8308367802722,1,,,,,,,,,
369,MOOREMAN,5,2015,00022.MTS_at1+80min_for1min.avi,no,15:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,15:32,237.4,237,4,0,,,,,,,,,
370,MOOREMAN,5,2015,00022.MTS_at6+80min_for1min.avi,yes,15:37,1,1,4,8,1134.645,1164.756,1150.556,10.448,561.163,596.749,579.299,12.834,0.667,0.968,0.817,0.14,52,73,64.375,6.739,16.02,32.962,26.287,7.221,0,32.962,13.144,14.825,NA,NA,NA,NA,16.02,32.962,26.287,7.221,24.006,44.904,32.276,8.938,-70.017,-43.025,-52.096,12.16,NA,NA,NA,NA,-1,-218.917,-191.925,-200.996,15:37,238.9,37.904,0.661549599675931,1,,,,,,,,,
371,MOOREMAN,5,2015,00022.MTS_at6+80min_for1min.avi,yes,15:37,2,2,4,8,986.826,1014.2,1002.395,10.899,509.153,554.32,529.341,14.572,0.534,0.868,0.634,0.157,58,84,69.375,7.873,21.292,28.183,24.423,3.479,0,28.183,12.211,13.252,NA,NA,NA,NA,21.292,28.183,24.423,3.479,24.543,49.779,40.54,11.98,-55.491,-29.055,-41.06,11.668,NA,NA,NA,NA,-1,-204.391,-177.955,-189.96,15:37,238.9,48.94,0.854164135926024,1,,,,,,,,,
372,MOOREMAN,5,2015,00022.MTS_at11+80min_for1min.avi,no,15:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,15:42,240.4,240,4,0,,,,,,,,,
373,MOOREMAN,5,2015,00023.MTS_at1+80min_for1min.avi,yes,15:48,1,1,4,8,1045.68,1073.054,1056.801,9.936,609.068,695.295,657.827,31.797,1.034,1.735,1.451,0.299,28,85,67.75,17.103,28.743,54.007,40.274,11.081,0,54.007,20.137,22.717,NA,NA,NA,NA,28.743,54.007,40.274,11.081,21.976,31.127,27.695,4.055,81.254,93.576,86.997,5.774,NA,NA,NA,NA,-1,-70.846,-58.524,-65.103,15:48,242.1,176.997,3.0891804161524,1,,,,,,,,,
374,MOOREMAN,5,2015,00023.MTS_at1+80min_for1min.avi,yes,15:48,2,2,4,8,844.482,895.124,875.791,19.854,614.542,677.502,648.246,21.025,1.034,1.835,1.418,0.379,63,85,71.25,7.186,16.481,38.543,28.223,10.695,0,38.543,14.112,16.631,NA,NA,NA,NA,16.481,38.543,28.223,10.695,14.113,21.974,19.575,3.666,85.236,107.745,95.668,9.296,NA,NA,NA,NA,-1,-66.864,-44.355,-56.432,15:48,242.1,185.668,3.24051791559283,1,,,,,,,,,
375,MOOREMAN,5,2015,00023.MTS_at6+80min_for1min.avi,yes,15:53,1,1,4,8,966.296,1000.513,983.234,13.208,370.915,398.289,380.496,8.96,0.934,1.468,1.126,0.235,35,53,45.75,6.541,19.597,29.259,25.243,4.06,0,29.259,12.622,13.752,NA,NA,NA,NA,19.597,29.259,25.243,4.06,17.59,28.142,23.02,5.524,128.66,169.216,153.444,19.164,NA,NA,NA,NA,-1,-24.74,15.816,0.0439999999999827,15:53,243.4,243.444,4.24889934422508,1,,,,,,,,,
376,MOOREMAN,5,2015,00023.MTS_at6+80min_for1min.avi,yes,15:53,2,2,4,8,989.564,1055.261,1026.689,25.337,470.83,513.259,494.953,13.705,1.068,1.268,1.151,0.088,35,71,53.875,11.544,35.691,53.15,43.438,8.693,0,53.15,21.719,23.906,NA,NA,NA,NA,35.691,53.15,43.438,8.693,32.414,41.919,37.493,4.89,4.399,12.995,9.353,3.904,NA,NA,NA,NA,-1,-149.001,-140.405,-144.047,15:53,243.4,99.353,1.73403697173393,1,,,,,,,,,
377,MOOREMAN,5,2015,00023.MTS_at6+80min_for1min.avi,yes,15:53,3,3,4,8,829,879,851.5,16.301,279,321,292.375,16.587,0.334,1.168,0.692,0.41,29,47,37.625,6.61,21.541,29.411,25.383,3.911,0,29.411,12.691,13.807,NA,NA,NA,NA,21.541,29.411,25.383,3.911,23.991,67.615,45.735,20.742,-17.819,21.801,-2.717,17.62,NA,NA,NA,NA,-1,-171.219,-131.599,-156.117,15:53,243.4,87.283,1.52337573101821,1,,,,,,,,,
378,MOOREMAN,5,2015,00023.MTS_at11+80min_for1min.avi,yes,15:58,1,1,4,8,906.074,958.084,933.618,17.611,535.158,578.956,560.137,17.463,0.3,0.501,0.409,0.092,25,57,45.875,9.949,17.313,35.189,26.456,7.764,0,35.189,13.228,15.027,NA,NA,NA,NA,17.313,35.189,26.456,7.764,50.153,81.444,64.889,13.82,-173.29,166.504,-1.074,192.151,NA,NA,NA,NA,-1,32.01,11.804,-155.774,15:58,244.7,88.926,1.55205149062848,1,,,,,,,,,
379,MOOREMAN,5,2015,00024.MTS_at1+80min_for1min.avi,yes,16:14,1,1,4,8,984.089,1019.675,1002.224,12.539,380.496,432.506,410.436,17.641,0.4,0.567,0.509,0.079,53,71,59.5,6.568,20.53,28.775,23.837,3.508,0,28.775,11.919,12.947,NA,NA,NA,NA,20.53,28.775,23.837,3.508,41.232,51.275,47.125,4.775,143.13,159.444,153.053,6.966,NA,NA,NA,NA,-1,-15.57,0.744,-5.64699999999999,16:14,248.7,243.053,4.24207510684978,1,,,,,,,,,
380,MOOREMAN,5,2015,00024.MTS_at6+80min_for1min.avi,no,16:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,16:19,249.9,250,4,0,,,,,,,,,
381,MOOREMAN,6,2015,00068.MTS_at0min_for1min.avi,no,12:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-72,-72,-72,12:56,162.3,90,2,0,,,,,,,,,
382,MOOREMAN,6,2015,00068.MTS_at5min_for1min.avi,yes,13:01,1,1,4,8,982.833,998.833,988.75,6.409,297.167,451.833,370.5,49.971,2.236,2.503,2.369,0.109,47,64,54.875,5.817,57.6,68.209,62.831,4.369,0,68.209,31.416,33.706,NA,NA,NA,NA,57.6,68.209,62.831,4.369,25.358,28.792,26.528,1.548,-99.067,-73.872,-86.498,10.319,NA,NA,NA,NA,0,185.833,-148.972,-161.598,13:01,165.1,3.50199999999998,0.0611214304048411,1,,,,,,,,,
383,MOOREMAN,6,2015,00068.MTS_at10min_for1min.avi,no,13:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-78,-78,-78,13:06,167.9,90,2,0,,,,,,,,,
384,MOOREMAN,6,2015,00068.MTS_at15min_for1min.avi,yes,13:11,1,1,4,8,1031.167,1076.5,1049.667,14.346,506.5,532.5,519.25,8.391,0.467,0.667,0.534,0.09,31,90,54.625,21.487,16.055,25.889,22.155,4.308,0,25.889,11.078,12.174,NA,NA,NA,NA,16.055,25.889,22.155,4.308,34.37,48.486,41.606,6.262,-164.055,-120.379,-140.39,18.825,NA,NA,NA,NA,0,115.145,158.821,138.81,13:11,170.8,309.61,5.40371389709964,1,,,,,,,,,
385,MOOREMAN,6,2015,00069.MTS_at3min_for1min.avi,no,13:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-87,-87,-87,13:12,176.7,90,2,0,,,,,,,,,
386,MOOREMAN,6,2015,00069.MTS_at8min_for1min.avi,yes,13:18,1,1,4,8,327.167,372.5,350.417,15.44,583.833,683.833,636,36.204,2.636,3.604,3.278,0.436,87,126,105.375,14.081,29.702,62.953,47.993,13.71,0,62.953,23.997,27.178,NA,NA,NA,NA,29.702,62.953,47.993,13.71,8.727,18.853,14.873,4.673,-99.039,-83.066,-93.436,7.084,NA,NA,NA,NA,0,176.061,-167.966,181.664,13:18,174.9,356.564,6.22321579408106,1,,,,,,,,,
387,MOOREMAN,6,2015,00069.MTS_at13min_for1min.avi,no,13:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-89,-89,-89,13:24,178.5,90,2,0,,,,,,,,,
388,MOOREMAN,6,2015,00070.MTS_at3min_for1min.avi,yes,13:28,,1,1,4,8,1039.5,1076.833,1065.833,14.575,496.833,550.167,523.083,17.874,0,0,0,0,26,62,42,13.191,21.375,33.738,27.806,5.763,0,33.738,13.903,15.335,NA,NA,NA,NA,21.375,33.738,27.806,5.763,NA,NA,NA,NA,86.424,119.604,101.788,16.121,NA,NA,NA,0,wrong,-4.476,28.704,13:28,180.9,209.604,3.65827992535019,1,,,,,,,,,
389,MOOREMAN,6,2015,00070.MTS_at8min_for1min.avi,yes,13:33,1,1,4,8,856.5,931.167,898.833,24.386,117.5,210.167,166.5,31.711,1.401,1.935,1.668,0.22,42,86,62.5,15.269,40.754,58.088,46.884,7.684,0,58.088,23.442,25.561,NA,NA,NA,NA,40.754,58.088,46.884,7.684,24.926,31.097,28.138,2.9,-119.31,-99.246,-108.175,8.433,NA,NA,NA,NA,0,146.89,166.954,158.025,13:33,183.8,341.825,5.96597171562962,1,,,,,,,,,
390,MOOREMAN,6,2015,00070.MTS_at8min_for1min.avi,yes,13:33,2,2,4,8,928.5,1031.833,988.5,36.32,325.167,401.167,363.083,29.171,0.868,1.468,1.134,0.283,33,71,57.75,12.139,24.962,52.392,44.087,12.917,0,52.392,22.043,25.037,NA,NA,NA,NA,24.962,52.392,44.087,12.917,26.718,54.858,39.477,11.87,55.886,104.744,90.411,23.113,NA,NA,NA,NA,0,-37.914,10.944,-3.38900000000001,13:33,183.8,180.411,3.14876595681549,1,,,,,,,,,
391,MOOREMAN,6,2015,00070.MTS_at8min_for1min.avi,yes,13:33,3,3,4,8,1054.5,1097.167,1079.333,15.511,474.5,502.5,488.75,10.022,0.2,0.634,0.467,0.198,38,53,45,5.732,16.707,31.693,27.172,7.117,0,31.693,13.586,15.253,NA,NA,NA,NA,16.707,31.693,27.172,7.117,45.23,83.45,63.584,17.654,22.249,35.538,27.835,5.759,NA,NA,NA,NA,0,-71.551,-58.262,-65.965,13:33,183.8,117.835,2.05660872408752,1,,,,,,,,,
392,MOOREMAN,6,2015,00070.MTS_at8min_for1min.avi,yes,13:33,4,4,4,8,899.5,928.833,913.583,10.025,266.833,356.833,308.417,30.764,0.3,0.834,0.601,0.236,44,67,57.75,7.206,16.055,28.883,22.97,5.516,0,28.883,11.485,12.798,NA,NA,NA,NA,16.055,28.883,22.97,5.516,25.736,53.465,41.565,12.04,41.634,71.147,53.436,12.819,NA,NA,NA,NA,0,-52.166,-22.653,-40.364,13:33,183.8,143.436,2.50343046589059,1,,,,,,,,,
393,MOOREMAN,6,2015,00070.MTS_at13min_for1min.avi,no,13:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-95,-95,-95,13:38,185.1,90,2,0,,,,,,,,,
394,MOOREMAN,6,2015,00071.MTS_at3min_for1min.avi,no,13:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-99,-99,-99,13:44,188.7,90,2,0,,,,,,,,,
395,MOOREMAN,6,2015,00071.MTS_at8min_for1min.avi,no,13:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,-102,-102,-102,13:49,191.7,90,2,0,,,,,,,,,
396,MOOREMAN,7,2015,00068.MTS_at0min_for1min.avi,yes,12:56,1,1,4,8,916.5,1033.167,956.417,48.656,400.5,453.167,427.917,16.942,0.334,0.601,0.475,0.117,65,93,79.75,8.067,23.935,32.173,27.26,3.921,0,32.173,13.63,14.796,NA,NA,NA,NA,23.935,32.173,27.26,3.921,47.73,72.728,58.976,10.515,-159.075,102.875,29.463,125.938,NA,NA,NA,NA,1,131.625,33.575,-39.837,12:56,159.3,119.463,2.08502268430999,1,,,,,,,,,
397,MOOREMAN,7,2015,00068.MTS_at5min_for1min.avi,yes,13:01,1,1,4,8,976.167,1006.833,988.667,10.271,289.5,448.167,367.75,50.354,0,0,0,0,57,101,84.25,14.897,62.681,75.248,69.359,5.23,0,75.248,34.68,37.232,NA,NA,NA,NA,62.681,75.248,69.359,5.23,NA,NA,NA,NA,-101.201,-60.709,-82.617,16.681,NA,NA,NA,NA,1,185.999,-133.509,-155.417,13:01,162.8,7.38299999999998,0.128857658674741,1,,,,,,,,,
398,MOOREMAN,7,2015,00068.MTS_at5min_for1min.avi,yes,13:01,2,2,4,8,957,995,975.75,11.386,354,414,383.875,22.794,0,0,0,0,68,128,95,19.864,30.083,45.122,39.66,6.713,0,45.122,19.83,21.65,NA,NA,NA,NA,30.083,45.122,39.66,6.713,NA,NA,NA,NA,-85.711,-68.552,-75.651,7.622,NA,NA,NA,NA,1,-158.511,-141.352,-148.451,13:01,162.8,14.349,0.250437294368666,1,,,,,,,,,
399,MOOREMAN,7,2015,00068.MTS_at10min_for1min.avi,no,13:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-76,-76,-76,13:06,165.7,90,2,0,,,,,,,,,
400,MOOREMAN,7,2015,00068.MTS_a15min_for1min.avi,yes,13:11,1,1,4,8,1040.167,1070.167,1052.75,9.404,492.833,522.167,510.25,10.969,0.501,0.901,0.659,0.171,36,64,50.5,11.097,17.951,28.79,22.357,4.577,0,28.79,11.179,12.32,NA,NA,NA,NA,17.951,28.79,22.357,4.577,19.925,45.413,35.88,11.421,-141.34,-88.21,-120.766,23.194,NA,NA,NA,NA,1,139.96,-166.91,160.534,13:11,168.7,329.234,5.74621730951101,1,,,,,,,,,
401,MOOREMAN,7,2015,00069.MTS_at3min_for1min.avi,yes,13:16,1,1,4,8,1011,1116,1072.625,35.733,476,572,529,35.525,1.201,2.369,1.752,0.501,53,89,68.875,11.256,30.676,50.804,36.405,9.623,0,50.804,18.202,20.453,NA,NA,NA,NA,30.676,50.804,36.405,9.623,16.129,26.847,21.3,4.39,-172.875,169.796,-6.31,185.956,NA,NA,NA,NA,1,105.425,88.096,-88.01,13:16,171.7,83.69,1.46066605099405,1,,,,,,,,,
402,MOOREMAN,7,2015,00069.MTS_at8min_for1min.avi,yes,13:21,1,1,4,8,334.833,373.5,350.833,14.316,580.167,692.833,634.5,41.731,2.736,4.137,3.52,0.586,68,140,93.25,23.119,38,75.733,58.118,17.625,0,75.733,29.059,33.139,NA,NA,NA,NA,38,75.733,58.118,17.625,10.846,18.821,16.473,3.769,-99.913,-78.232,-91.943,10.236,NA,NA,NA,NA,1,175.387,-162.932,183.357,13:21,174.7,358.057,6.24927355981334,1,,,,,,,,,
403,MOOREMAN,7,2015,00069.MTS_at13min_for1min.avi,no,13:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-88,-88,-88,13:26,177.8,90,2,0,,,,,,,,,
404,MOOREMAN,7,2015,00070.MTS_at3min_for1min.avi,yes,13:31,1,1,4,8,1058.833,1119.5,1085.417,18.928,498.167,550.833,527.333,18.246,0,0,0,0,21,56,37.875,11.432,25.157,40.557,31.458,6.58,0,40.557,15.729,17.358,NA,NA,NA,NA,25.157,40.557,31.458,6.58,NA,NA,NA,NA,77.735,122.005,100.263,21.676,NA,NA,NA,NA,1,-13.165,31.105,9.363,13:31,180.9,190.263,3.32071579472197,1,,,,,,,,,
405,MOOREMAN,7,2015,00070.MTS_at3min_for1min.avi,yes,13:31,2,2,4,8,1045.167,1100.5,1080.833,17.689,358.167,418.833,383.333,17.951,0,0,0,0,41,67,56.75,8.648,20.011,54.016,31.395,15.326,0,54.016,15.697,19.552,NA,NA,NA,NA,20.011,54.016,31.395,15.326,NA,NA,NA,NA,-150.018,-140.194,-145.371,4.12,NA,NA,NA,NA,1,119.082,128.906,123.729,13:31,180.9,304.629,5.31677904705781,1,,,,,,,,,
406,MOOREMAN,7,2015,00070.MTS_at8min_for1min.avi,yes,13:36,1,1,4,8,1046.167,1095.5,1071.917,16.146,473.5,513.5,492.417,12.451,0.334,0.734,0.576,0.171,33,62,49,10.379,25.966,29.242,27.641,1.617,0,29.242,13.821,14.813,NA,NA,NA,NA,25.966,29.242,27.641,1.617,39.836,77.819,51.825,17.495,5.315,46.848,24.721,17.682,NA,NA,NA,NA,1,-88.685,-47.152,-69.279,13:36,184,114.721,2.00225917118041,1,,,,,,,,,
407,MOOREMAN,7,2015,00070.MTS_at8min_for1min.avi,yes,13:36,2,2,4,8,859.5,925.5,898.167,23.086,116.167,212.167,164.25,32.297,1.802,2.336,2.027,0.227,43,100,58.5,22.627,47.07,62.514,53.68,6.545,0,62.514,26.84,29.011,NA,NA,NA,NA,47.07,62.514,53.68,6.545,24.322,28.362,26.499,1.662,-105.611,-97.352,-101.829,4.162,NA,NA,NA,NA,1,160.389,168.648,164.171,13:36,184,348.171,6.07673030996118,1,,,,,,,,,
408,MOOREMAN,7,2015,00070.MTS_at8min_for1min.avi,yes,13:36,3,3,4,8,928.5,1019.833,980.25,33.712,312.167,405.5,369.917,34.135,0.934,1.735,1.435,0.383,29,68,51.5,13.342,27.487,83.336,53.938,24.798,0,83.336,26.969,33.087,NA,NA,NA,NA,27.487,83.336,53.938,24.798,20.595,48.03,37.302,12.022,58.392,90.458,75.313,15.061,NA,NA,NA,NA,1,-35.608,-3.542,-18.687,13:36,184,165.313,2.88525614634939,1,,,,,,,,,
409,MOOREMAN,7,2015,00070.MTS_at8min_for1min.avi,yes,13:36,4,4,4,8,903.5,966.833,929.833,20.016,294.167,342.167,311.333,16.891,0.601,1.168,0.859,0.24,49,74,59.125,9.156,24.775,48.557,34.477,10.341,0,48.557,17.239,19.633,NA,NA,NA,NA,24.775,48.557,34.477,10.341,32.282,48.65,40.44,6.75,23.806,62.85,44.494,15.997,NA,NA,NA,NA,1,-70.194,-31.15,-49.506,13:36,184,134.494,2.34736312417725,1,,,,,,,,,
410,MOOREMAN,7,2015,00070.MTS_at13min_for1min.avi,no,13:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-97,-97,-97,13:41,187,90,2,0,,,,,,,,,
411,MOOREMAN,7,2015,00071.MTS_at3min_for1min.avi,no,13:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-100,-100,-100,13:46,190,90,2,0,,,,,,,,,
412,MOOREMAN,7,2015,00071.MTS_at8min_for1min.avi,no,13:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-103,-103,-103,13:51,193,90,2,0,,,,,,,,,
413,MOOREMAN,7,2015,00083.MTS_at0min_for1min.avi,yes,14:24,1,1,4,8,915.833,956.5,938,15.707,465.167,518.5,485,18.734,0.534,0.734,0.676,0.096,54,79,63.5,8.652,26.874,36.375,30.627,4.251,0,36.375,15.313,16.606,NA,NA,NA,NA,26.874,36.375,30.627,4.251,38.187,50.339,45.661,5.6,-16.113,41.285,3.83,25.584,NA,NA,NA,NA,1,-137.013,-79.615,-117.07,14:24,210.9,93.83,1.63764243714628,1,,,,,,,,,
414,MOOREMAN,7,2015,00083.MTS_at0min_for1min.avi,yes,14:24,2,2,4,8,900.5,975.833,940.667,25.959,335.833,370.5,351.417,13.233,0.734,1.602,1.185,0.371,79,136,101.25,24.335,31.693,44.322,38.747,6.1,0,44.322,19.373,21.092,NA,NA,NA,NA,31.693,44.322,38.747,6.1,23.746,48.543,35.138,11.473,-179.119,165.379,78.283,171.605,NA,NA,NA,NA,1,59.981,44.479,-42.617,14:24,210.9,168.283,2.93709242513362,1,,,,,,,,,
415,MOOREMAN,7,2015,00083.MTS_at0min_for1min.avi,yes,14:24,3,3,4,8,1130.833,1254.167,1200.917,44.48,400.833,456.833,428.333,19.894,1.635,3.604,2.761,0.864,48,122,72.25,23.909,32.83,41.979,36.716,4.121,0,41.979,18.358,19.81,NA,NA,NA,NA,32.83,41.979,36.716,4.121,10.143,20.875,14.47,5.126,-119.168,-100.125,-108.037,8.641,NA,NA,NA,NA,1,119.932,138.975,131.063,14:24,210.9,341.963,5.96838026999737,1,,,,,,,,,
416,MOOREMAN,7,2015,00083.MTS_at5min_for1min.avi,yes,14:29,1,1,4,8,456.833,480.833,466.417,8.379,204.167,272.167,238.417,22.165,2.536,3.604,3.12,0.46,0,0,0,0,27.536,40.716,34.949,6.269,0,40.716,17.474,19.126,NA,NA,NA,NA,27.536,40.716,34.949,6.269,9.169,12.622,11.241,1.549,-96.953,-91.193,-94.192,2.653,NA,NA,NA,NA,1,139.647,145.407,142.408,14:29,213.4,355.808,6.21002110493598,1,,,,,,,,,
417,MOOREMAN,7,2015,00083.MTS_at5min_for1min.avi,yes,14:29,2,2,4,8,905.833,957.833,930.5,16.779,515.5,567.5,540.5,18.139,1.268,1.535,1.401,0.122,0,0,0,0,29.605,39.961,34.501,4.369,0,39.961,17.251,18.662,NA,NA,NA,NA,29.605,39.961,34.501,4.369,22.181,28.005,24.663,2.84,97.765,129.668,116.76,13.584,NA,NA,NA,NA,1,-25.635,6.268,-6.64,14:29,213.4,206.76,3.60864276142348,1,,,,,,,,,
418,MOOREMAN,7,2015,00083.MTS_at5min_for1min.avi,yes,14:29,3,3,4,8,847.167,883.167,861.25,11.626,311.5,338.833,324.5,10.383,0.3,0.667,0.442,0.16,0,0,0,0,12.579,27.406,18.365,6.683,0,27.406,9.183,10.747,NA,NA,NA,NA,12.579,27.406,18.365,6.683,28.971,74.67,44.533,20.815,43.603,122.005,87.388,32.83,NA,NA,NA,NA,1,-79.797,-1.39500000000001,-36.012,14:29,213.4,177.388,3.0960046535277,1,,,,,,,,,
419,MOOREMAN,7,2015,00083.MTS_at10min_for1min.avi,yes,14:34,1,1,4,8,826.167,877.5,859.25,18.571,303.5,362.833,333.417,21.296,0.4,0.567,0.475,0.074,50,88,70,13.774,13.744,22.804,16.943,4.005,0,22.804,8.472,9.429,NA,NA,NA,NA,13.744,22.804,16.943,4.005,31.21,40.201,35.518,4.731,50.906,129.806,104.642,36.919,NA,NA,NA,NA,1,-74.894,4.006,-21.158,14:34,215.8,194.642,3.3971437626668,1,,,,,,,,,
420,MOOREMAN,7,2015,00083.MTS_at15min_for1min.avi,yes,14:39,1,1,4,8,1018,1052,1040.625,13.158,131,161,146.375,11.831,0.4,0.467,0.442,0.032,43,59,50.625,5.579,19,24.331,21.229,2.257,0,24.331,10.615,11.443,NA,NA,NA,NA,19,24.331,21.229,2.257,40.674,60.767,48.456,8.636,80.538,109.29,95.284,12.621,NA,NA,NA,NA,1,-47.562,-18.81,-32.816,14:39,218.1,185.284,3.23381585126517,1,,,,,,,,,
421,MOOREMAN,7,2015,00084.MTS_at3min_for1min.avi,no,14:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-129,-129,-129,14:40,218.8,90,2,0,,,,,,,,,
422,MOOREMAN,7,2015,00084.MTS_at8min_for1min.avi,yes,14:45,1,1,4,8,522.84,788.366,658.854,114.323,343.541,544.739,432.678,88.033,1.134,1.702,1.435,0.251,59,74,65.25,5.726,38.176,45.497,42.635,3.229,0,45.497,21.317,22.887,NA,NA,NA,NA,38.176,45.497,42.635,3.229,22.434,39.15,30.601,6.922,-165.466,178.152,-1.324,189.304,NA,NA,NA,NA,1,63.534,47.152,-132.324,14:45,221,88.676,1.54768816749849,1,,,,,,,,,
423,MOOREMAN,7,2015,00084.MTS_at8min_for1min.avi,yes,14:45,2,2,4,8,919.76,959.453,937.896,16.55,399.658,436.612,419.333,12.414,1.301,1.768,1.568,0.211,27,69,47.25,13.435,29.002,37.232,33.423,3.677,0,37.232,16.712,18.027,NA,NA,NA,NA,29.002,37.232,33.423,3.677,18.068,23.648,21.471,2.391,-162.897,-136.736,-153.198,11.861,NA,NA,NA,NA,1,66.103,92.264,75.802,14:45,221,296.802,5.18017212650421,1,,,,,,,,,
424,MOOREMAN,7,2015,00084.MTS_at13min_for1min.avi,no,14:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-133,-133,-133,14:50,223.2,90,2,0,,,,,,,,,
